SITE_ID,variable,week,seasonal_mean
ASH135,NH4,25,0.3506
ASH135,NH4,26,0.4015
ASH135,NH4,27,0.4134
ASH135,NH4,28,0.372
ASH135,NH4,29,0.3306
ASH135,NH4,30,0.3825
ASH135,NH4,31,0.4057
ASH135,NH4,32,0.3021
ASH135,NH4,33,0.4007
ASH135,NH4,34,0.3717
ASH135,NH4,35,0.2961
ASH135,NH4,36,0.3714
ASH135,NH4,37,0.2979
ASH135,NH4,38,0.3656
ASH135,NH4,39,0.3025
ASH135,NH4,40,0.3115
ASH135,NH4,41,0.2503
ASH135,NH4,42,0.2095
ASH135,NH4,43,0.1956
ASH135,NH4,44,0.2539
ASH135,NH4,45,0.2733
ASH135,NH4,46,0.2478
ASH135,NH4,47,0.2779
ASH135,NH4,48,0.286
ASH135,NH4,49,0.3094
ASH135,NH4,50,0.2965
ASH135,NH4,51,0.2385
ASH135,NH4,52,0.2645
ASH135,NH4,53,0.2465
ASH135,NO3,1,0.3961
ASH135,NO3,2,0.4133
ASH135,NO3,3,0.5567
ASH135,NO3,4,0.5067
ASH135,NO3,5,0.5035
ASH135,NO3,6,0.4718
ASH135,NO3,7,0.4391
ASH135,NO3,8,0.4108
ASH135,NO3,9,0.4069
ASH135,NO3,10,0.3366
ASH135,NO3,11,0.3288
ASH135,NO3,12,0.2733
ASH135,NO3,13,0.2378
ASH135,NO3,14,0.1964
ASH135,NO3,15,0.1879
ASH135,NO3,16,0.2028
ASH135,NO3,17,0.1937
ASH135,NO3,18,0.1907
ASH135,NO3,19,0.1687
ASH135,NO3,20,0.1522
ASH135,NO3,21,0.1608
ASH135,NO3,22,0.1165
ASH135,NO3,23,0.112
ASH135,NO3,24,0.1381
ASH135,NO3,25,0.1234
ASH135,NO3,26,0.0835
ASH135,NO3,27,0.0792
ASH135,NO3,28,0.081
ASH135,NO3,29,0.0813
ASH135,NO3,30,0.084
ASH135,NO3,31,0.0881
ASH135,NO3,32,0.0853
ASH135,NO3,33,0.0854
ASH135,NO3,34,0.1082
ASH135,NO3,35,0.1087
ASH135,NO3,36,0.1252
ASH135,NO3,37,0.1181
ASH135,NO3,38,0.1393
ASH135,NO3,39,0.1518
ASH135,NO3,40,0.1448
ASH135,NO3,41,0.1814
ASH135,NO3,42,0.1335
ASH135,NO3,43,0.1288
ASH135,NO3,44,0.1719
ASH135,NO3,45,0.2191
ASH135,NO3,46,0.2126
ASH135,NO3,47,0.2572
ASH135,NO3,48,0.2134
ASH135,NO3,49,0.3198
ASH135,NO3,50,0.3513
ASH135,NO3,51,0.3757
ASH135,NO3,52,0.286
ASH135,NO3,53,0.2185
ASH135,SO2,1,1.1456
ASH135,SO2,2,1.0203
ASH135,SO2,3,1.2285
ASH135,SO2,4,1.2439
ASH135,SO2,5,1.2722
ASH135,SO2,6,1.3453
ASH135,SO2,7,1.2856
ASH135,SO2,8,1.1179
ASH135,SO2,9,1.0446
ASH135,SO2,10,1.05
ASH135,SO2,11,0.991
ASH135,SO2,12,0.7563
ASH135,SO2,13,0.7286
ASH135,SO2,14,0.5158
ASH135,SO2,15,0.5859
ASH135,SO2,16,0.6306
ASH135,SO2,17,0.3919
ASH135,SO2,18,0.4868
ASH135,SO2,19,0.421
ASH135,SO2,20,0.395
ASH135,SO2,21,0.4315
ASH135,SO2,22,0.342
ASH135,SO2,23,0.3487
ASH135,SO2,24,0.3326
ASH135,SO2,25,0.3682
ASH135,SO2,26,0.3052
ASH135,SO2,27,0.2976
ASH135,SO2,28,0.3265
ASH135,SO2,29,0.3176
ASH135,SO2,30,0.2803
ASH135,SO2,31,0.3013
ASH135,SO2,32,0.294
ASH135,SO2,33,0.2742
ASH135,SO2,34,0.2858
ASH135,SO2,35,0.2774
ASH135,SO2,36,0.4189
ASH135,SO2,37,0.3275
ASH135,SO2,38,0.3766
ASH135,SO2,39,0.4341
ASH135,SO2,40,0.4395
ASH135,SO2,41,0.4545
ASH135,SO2,42,0.4391
ASH135,SO2,43,0.4104
ASH135,SO2,44,0.5691
ASH135,SO2,45,0.5951
ASH135,SO2,46,0.6878
ASH135,SO2,47,0.5374
ASH135,SO2,48,0.6487
ASH135,SO2,49,0.9469
ASH135,SO2,50,0.8035
ASH135,SO2,51,0.7781
ASH135,SO2,52,0.8733
ASH135,SO2,53,0.7145
ASH135,SO4,1,1.0763
ASH135,SO4,2,0.9027
ASH135,SO4,3,0.989
ASH135,SO4,4,1.0788
ASH135,SO4,5,1.1985
ASH135,SO4,6,1.0233
ASH135,SO4,7,1.1099
ASH135,SO4,8,1.1747
ASH135,SO4,9,1.1024
ASH135,SO4,10,1.1934
ASH135,SO4,11,1.128
ASH135,SO4,12,1.0372
ASH135,SO4,13,1.1509
ASH135,SO4,14,0.9496
ASH135,SO4,15,1.0147
ASH135,SO4,16,1.1434
ASH135,SO4,17,0.9083
ASH135,SO4,18,0.9993
ASH135,SO4,19,0.834
ASH135,SO4,20,0.8527
ASH135,SO4,21,0.8901
ASH135,SO4,22,0.8132
ASH135,SO4,23,0.8052
ASH135,SO4,24,0.9425
ASH135,SO4,25,1.0497
ASH135,SO4,26,1.141
ASH135,SO4,27,1.2188
ASH135,SO4,28,1.122
ASH135,SO4,29,1.0121
ASH135,SO4,30,1.253
ASH135,SO4,31,1.1516
ASH135,SO4,32,0.8988
ASH135,SO4,33,1.2805
ASH135,SO4,34,1.1547
ASH135,SO4,35,0.9486
ASH135,SO4,36,1.222
ASH135,SO4,37,0.92
ASH135,SO4,38,1.1887
ASH135,SO4,39,0.9719
ASH135,SO4,40,0.9939
ASH135,SO4,41,0.8281
ASH135,SO4,42,0.6283
ASH135,SO4,43,0.6437
ASH135,SO4,44,0.7776
ASH135,SO4,45,0.8283
ASH135,SO4,46,0.7497
ASH135,SO4,47,0.9094
ASH135,SO4,48,0.8957
ASH135,SO4,49,0.8807
ASH135,SO4,50,0.9122
ASH135,SO4,51,0.8416
ASH135,SO4,52,0.9585
ASH135,SO4,53,0.762
ASH135,Sodium,1,0.1452
ASH135,Sodium,2,0.157
ASH135,Sodium,3,0.1829
ASH135,Sodium,4,0.172
ASH135,Sodium,5,0.1527
ASH135,Sodium,6,0.159
ASH135,Sodium,7,0.1616
ASH135,Sodium,8,0.148
ASH135,Sodium,9,0.1633
ASH135,Sodium,10,0.1756
ASH135,Sodium,11,0.1578
ASH135,Sodium,12,0.1417
ASH135,Sodium,13,0.1208
ASH135,Sodium,14,0.1108
ASH135,Sodium,15,0.1039
ASH135,Sodium,16,0.0872
ASH135,Sodium,17,0.0842
ASH135,Sodium,18,0.0915
ASH135,Sodium,19,0.0605
ASH135,Sodium,20,0.066
ASH135,Sodium,21,0.0653
ASH135,Sodium,22,0.0467
ASH135,Sodium,23,0.0354
ASH135,Sodium,24,0.0564
ASH135,Sodium,25,0.0455
ASH135,Sodium,26,0.0304
ASH135,Sodium,27,0.0287
ASH135,Sodium,28,0.0343
ASH135,Sodium,29,0.0354
ASH135,Sodium,30,0.045
ASH135,Sodium,31,0.0248
ASH135,Sodium,32,0.0263
ASH135,Sodium,33,0.0441
ASH135,Sodium,34,0.0407
ASH135,Sodium,35,0.0418
ASH135,Sodium,36,0.0505
ASH135,Sodium,37,0.048
ASH135,Sodium,38,0.0825
ASH135,Sodium,39,0.0802
ASH135,Sodium,40,0.063
ASH135,Sodium,41,0.0866
ASH135,Sodium,42,0.0491
ASH135,Sodium,43,0.0838
ASH135,Sodium,44,0.0723
ASH135,Sodium,45,0.0835
ASH135,Sodium,46,0.0693
ASH135,Sodium,47,0.0981
ASH135,Sodium,48,0.0861
ASH135,Sodium,49,0.0931
ASH135,Sodium,50,0.1083
ASH135,Sodium,51,0.1507
ASH135,Sodium,52,0.1348
ASH135,Sodium,53,0.1045
ASH135,TNO3,1,0.7153
ASH135,TNO3,2,0.7091
ASH135,TNO3,3,0.8053
ASH135,TNO3,4,0.8631
ASH135,TNO3,5,0.8743
ASH135,TNO3,6,0.7635
ASH135,TNO3,7,0.8158
ASH135,TNO3,8,0.7692
ASH135,TNO3,9,0.6713
ASH135,TNO3,10,0.649
ASH135,TNO3,11,0.6273
ASH135,TNO3,12,0.469
ASH135,TNO3,13,0.533
ASH135,TNO3,14,0.3677
ASH135,TNO3,15,0.3791
ASH135,TNO3,16,0.3892
ASH135,TNO3,17,0.3754
ASH135,TNO3,18,0.4375
ASH135,TNO3,19,0.3696
ASH135,TNO3,20,0.3568
ASH135,TNO3,21,0.3873
ASH135,TNO3,22,0.3506
ASH135,TNO3,23,0.3186
ASH135,TNO3,24,0.3658
ASH135,TNO3,25,0.4067
ASH135,TNO3,26,0.3625
ASH135,TNO3,27,0.3731
ASH135,TNO3,28,0.3435
ASH135,TNO3,29,0.3217
ASH135,TNO3,30,0.3295
ASH135,TNO3,31,0.3516
ASH135,TNO3,32,0.291
ASH135,TNO3,33,0.3459
ASH135,TNO3,34,0.3519
ASH135,TNO3,35,0.2888
ASH135,TNO3,36,0.3381
ASH135,TNO3,37,0.3115
ASH135,TNO3,38,0.351
ASH135,TNO3,39,0.3478
ASH135,TNO3,40,0.3541
ASH135,TNO3,41,0.401
ASH135,TNO3,42,0.2998
ASH135,TNO3,43,0.3131
ASH135,TNO3,44,0.3947
ASH135,TNO3,45,0.4546
ASH135,TNO3,46,0.4698
ASH135,TNO3,47,0.5034
ASH135,TNO3,48,0.4675
ASH135,TNO3,49,0.6194
ASH135,TNO3,50,0.635
ASH135,TNO3,51,0.6297
ASH135,TNO3,52,0.5384
ASH135,TNO3,53,0.4078
ASH235,CA,1,0.1485
ASH235,CA,2,0.084
ASH235,CA,3,0.275
ASH235,CA,4,0.144
ASH235,CA,5,0.1015
ASH235,CA,6,0.1065
ASH235,CA,7,0.128
ASH235,CA,8,0.094
ASH235,CA,9,0.4485
ASH235,CA,10,0.163
ASH235,CA,11,0.184
ASH235,CA,12,0.1725
ASH235,CA,13,0.136
ASH235,CA,14,0.241
ASH235,CA,15,0.2325
ASH235,CA,16,0.1965
ASH235,CA,17,0.164
ASH235,CA,18,0.245
ASH235,CA,19,0.175
ASH235,CA,20,0.182
ASH235,CA,21,0.109
ASH235,CA,22,0.1035
ASH235,CA,23,0.154
ASH235,CA,24,0.1295
ASH235,CA,25,0.1245
ASH235,CA,26,0.0945
ASH235,CA,27,0.0615
ASH235,CA,28,0.0575
ASH235,CA,29,0.0905
ASH235,CA,30,0.104
ASH235,CA,31,0.061
ASH235,CA,32,0.176
ASH235,CA,33,0.091
ASH235,CA,34,0.168
ASH235,CA,35,0.199
ASH235,CA,36,0.163
ASH235,CA,37,0.067
ASH235,CA,38,0.061
ASH235,CA,39,0.185
ASH235,CA,40,0.09
ASH235,CA,41,0.267
ASH235,CA,42,0.108
ASH235,CA,43,0.089
ASH235,CA,44,0.343
ASH235,CA,45,0.141
ASH235,CA,46,0.039
ASH235,CA,47,0.05
ASH235,CA,48,0.071
ASH235,CA,49,0.063
ASH235,CA,50,0.051
ASH235,CA,51,0.218
ASH235,CA,52,0.062
ASH235,HNO3,1,0.759
ASH235,HNO3,2,0.3175
ASH235,HNO3,3,0.349
ASH235,HNO3,4,0.599
ASH235,HNO3,5,0.535
ASH235,HNO3,6,0.3805
ASH235,HNO3,7,0.807
ASH235,HNO3,8,0.785
ASH235,HNO3,9,0.1175
ASH235,HNO3,10,0.1925
ASH235,HNO3,11,0.3845
ASH235,HNO3,12,0.2335
ASH235,HNO3,13,0.4135
ASH235,HNO3,14,0.1955
ASH235,HNO3,15,0.2595
ASH235,HNO3,16,0.293
ASH235,HNO3,17,0.2075
ASH235,HNO3,18,0.5265
ASH235,HNO3,19,0.4235
ASH235,HNO3,20,0.2915
ASH235,HNO3,21,0.187
ASH235,HNO3,22,0.28
ASH235,HNO3,23,0.172
ASH235,HNO3,24,0.61
ASH235,HNO3,25,0.4665
ASH235,HNO3,26,0.403
ASH235,HNO3,27,0.3715
ASH235,HNO3,28,0.22
ASH235,HNO3,29,0.4265
ASH235,HNO3,30,0.2405
ASH235,HNO3,31,0.331
ASH235,HNO3,32,0.167
ASH235,HNO3,33,0.152
ASH235,HNO3,34,0.373
ASH235,HNO3,35,0.282
ASH235,HNO3,36,0.403
ASH235,HNO3,37,0.289
ASH235,HNO3,38,0.622
ASH235,HNO3,39,0.565
ASH235,HNO3,40,0.194
ASH235,HNO3,41,0.288
ASH235,HNO3,42,0.294
ASH235,HNO3,43,1.032
ASH235,HNO3,44,0.107
ASH235,HNO3,45,0.06
ASH235,HNO3,46,0.41
ASH235,HNO3,47,0.49
ASH235,HNO3,48,0.31
ASH235,HNO3,49,0.457
ASH235,HNO3,50,0.354
ASH235,HNO3,51,0.134
ASH235,HNO3,52,0.107
ASH235,K,1,0.191
ASH235,K,2,0.098
ASH235,K,3,0.371
ASH235,K,4,0.252
ASH235,K,5,0.132
ASH235,K,6,0.143
ASH235,K,7,0.1815
ASH235,K,8,0.1025
ASH235,K,9,0.6655
ASH235,K,10,0.209
ASH235,K,11,0.2385
ASH235,K,12,0.151
ASH235,K,13,0.1805
ASH235,K,14,0.268
ASH235,K,15,0.2515
ASH235,K,16,0.113
ASH235,K,17,0.0835
ASH235,K,18,0.195
ASH235,K,19,0.104
ASH235,K,20,0.132
ASH235,K,21,0.082
ASH235,K,22,0.103
ASH235,K,23,0.1875
ASH235,K,24,0.126
ASH235,K,25,0.126
ASH235,K,26,0.0595
ASH235,K,27,0.0605
ASH235,K,28,0.082
ASH235,K,29,0.1065
ASH235,K,30,0.132
ASH235,K,31,0.064
ASH235,K,32,0.25
ASH235,K,33,0.134
ASH235,K,34,0.209
ASH235,K,35,0.207
ASH235,K,36,0.132
ASH235,K,37,0.041
ASH235,K,38,0.05
ASH235,K,39,0.168
ASH235,K,40,0.089
ASH235,K,41,0.192
ASH235,K,42,0.101
ASH235,K,43,0.068
ASH235,K,44,0.37
ASH235,K,45,0.132
ASH235,K,46,0.028
ASH235,K,47,0.074
ASH235,K,48,0.066
ASH235,K,49,0.039
ASH235,K,50,0.072
ASH235,K,51,0.326
ASH235,K,52,0.073
ASH235,MG,1,0.026
ASH235,MG,2,0.032
ASH235,MG,3,0.055
ASH235,MG,4,0.0285
ASH235,MG,5,0.031
ASH235,MG,6,0.032
ASH235,MG,7,0.0255
ASH235,MG,8,0.032
ASH235,MG,9,0.0875
ASH235,MG,10,0.039
ASH235,MG,11,0.041
ASH235,MG,12,0.029
ASH235,MG,13,0.031
ASH235,MG,14,0.05
ASH235,MG,15,0.0375
ASH235,MG,16,0.037
ASH235,MG,17,0.028
ASH235,MG,18,0.0455
ASH235,MG,19,0.0345
ASH235,MG,20,0.036
ASH235,MG,21,0.0235
ASH235,MG,22,0.0205
ASH235,MG,23,0.0255
ASH235,MG,24,0.03
ASH235,MG,25,0.028
ASH235,MG,26,0.019
ASH235,MG,27,0.014
ASH235,MG,28,0.0145
ASH235,MG,29,0.0165
ASH235,MG,30,0.0205
ASH235,MG,31,0.013
ASH235,MG,32,0.031
ASH235,MG,33,0.018
ASH235,MG,34,0.029
ASH235,MG,35,0.032
ASH235,MG,36,0.03
ASH235,MG,37,0.016
ASH235,MG,38,0.012
ASH235,MG,39,0.036
ASH235,MG,40,0.019
ASH235,MG,41,0.041
ASH235,MG,42,0.018
ASH235,MG,43,0.018
ASH235,MG,44,0.052
ASH235,MG,45,0.021
ASH235,MG,46,0.006
ASH235,MG,47,0.01
ASH235,MG,48,0.017
ASH235,MG,49,0.019
ASH235,MG,50,0.024
ASH235,MG,51,0.041
ASH235,MG,52,0.011
ASH235,NH4,1,0.647
ASH235,NH4,2,0.327
ASH235,NH4,3,0.365
ASH235,NH4,4,0.5945
ASH235,NH4,5,0.4905
ASH235,NH4,6,0.4325
ASH235,NH4,7,0.5925
ASH235,NH4,8,0.5715
ASH235,NH4,9,0.1975
ASH235,NH4,10,0.3515
ASH235,NH4,11,0.3535
ASH235,NH4,12,0.4085
ASH235,NH4,13,0.42
ASH235,NH4,14,0.354
ASH235,NH4,15,0.395
ASH235,NH4,16,0.4345
ASH235,NH4,17,0.4395
ASH235,NH4,18,0.701
ASH235,NH4,19,0.4255
ASH235,NH4,20,0.427
ASH235,NH4,21,0.283
ASH235,NH4,22,0.3535
ASH235,NH4,23,0.2335
ASH235,NH4,24,0.843
ASH235,NH4,25,0.6015
ASH235,NH4,26,0.806
ASH235,NH4,27,0.5615
ASH235,NH4,28,0.3315
ASH235,NH4,29,0.603
ASH235,NH4,30,0.3115
ASH235,NH4,31,0.525
ASH235,NH4,32,0.305
ASH235,NH4,33,0.25
ASH235,NH4,34,0.364
ASH235,NH4,35,0.563
ASH235,NH4,36,0.492
ASH235,NH4,37,0.432
ASH235,NH4,38,0.649
ASH235,NH4,39,0.612
ASH235,NH4,40,0.318
ASH235,NH4,41,0.453
ASH235,NH4,42,0.331
ASH235,NH4,43,0.731
ASH235,NH4,44,0.184
ASH235,NH4,45,0.168
ASH235,NH4,46,0.364
ASH235,NH4,47,0.422
ASH235,NH4,48,0.357
ASH235,NH4,49,0.317
ASH235,NH4,50,0.342
ASH235,NH4,51,0.158
ASH235,NH4,52,0.213
ASH235,NO3,1,0.5365
ASH235,NO3,2,0.3925
ASH235,NO3,3,0.789
ASH235,NO3,4,0.64
ASH235,NO3,5,0.5035
ASH235,NO3,6,0.418
ASH235,NO3,7,0.618
ASH235,NO3,8,0.369
ASH235,NO3,9,0.431
ASH235,NO3,10,0.5255
ASH235,NO3,11,0.3885
ASH235,NO3,12,0.403
ASH235,NO3,13,0.3445
ASH235,NO3,14,0.3325
ASH235,NO3,15,0.314
ASH235,NO3,16,0.257
ASH235,NO3,17,0.248
ASH235,NO3,18,0.4535
ASH235,NO3,19,0.357
ASH235,NO3,20,0.2415
ASH235,NO3,21,0.255
ASH235,NO3,22,0.1585
ASH235,NO3,23,0.1675
ASH235,NO3,24,0.184
ASH235,NO3,25,0.234
ASH235,NO3,26,0.086
ASH235,NO3,27,0.1035
ASH235,NO3,28,0.158
ASH235,NO3,29,0.1745
ASH235,NO3,30,0.112
ASH235,NO3,31,0.073
ASH235,NO3,32,0.153
ASH235,NO3,33,0.161
ASH235,NO3,34,0.15
ASH235,NO3,35,0.158
ASH235,NO3,36,0.314
ASH235,NO3,37,0.174
ASH235,NO3,38,0.083
ASH235,NO3,39,0.212
ASH235,NO3,40,0.151
ASH235,NO3,41,0.454
ASH235,NO3,42,0.181
ASH235,NO3,43,0.175
ASH235,NO3,44,0.202
ASH235,NO3,45,0.244
ASH235,NO3,46,0.08
ASH235,NO3,47,0.166
ASH235,NO3,48,0.331
ASH235,NO3,49,0.484
ASH235,NO3,50,0.165
ASH235,NO3,51,0.677
ASH235,NO3,52,0.14
ASH235,SO2,1,3.04
ASH235,SO2,2,1.825
ASH235,SO2,3,2.266
ASH235,SO2,4,2.4915
ASH235,SO2,5,2.258
ASH235,SO2,6,2.158
ASH235,SO2,7,3.178
ASH235,SO2,8,2.1995
ASH235,SO2,9,0.74
ASH235,SO2,10,1.3975
ASH235,SO2,11,1.4315
ASH235,SO2,12,1.352
ASH235,SO2,13,0.9025
ASH235,SO2,14,0.5335
ASH235,SO2,15,0.6495
ASH235,SO2,16,0.9285
ASH235,SO2,17,0.7915
ASH235,SO2,18,0.927
ASH235,SO2,19,0.884
ASH235,SO2,20,0.503
ASH235,SO2,21,0.4535
ASH235,SO2,22,0.4285
ASH235,SO2,23,0.437
ASH235,SO2,24,0.7025
ASH235,SO2,25,0.5765
ASH235,SO2,26,0.5895
ASH235,SO2,27,0.485
ASH235,SO2,28,0.1765
ASH235,SO2,29,0.5405
ASH235,SO2,30,0.359
ASH235,SO2,31,0.267
ASH235,SO2,32,0.257
ASH235,SO2,33,0.242
ASH235,SO2,34,0.484
ASH235,SO2,35,0.298
ASH235,SO2,36,0.801
ASH235,SO2,37,0.42
ASH235,SO2,38,0.762
ASH235,SO2,39,1.35
ASH235,SO2,40,0.44
ASH235,SO2,41,0.97
ASH235,SO2,42,1.048
ASH235,SO2,43,1.437
ASH235,SO2,44,0.617
ASH235,SO2,45,0.188
ASH235,SO2,46,1.565
ASH235,SO2,47,1.263
ASH235,SO2,48,0.821
ASH235,SO2,49,2.467
ASH235,SO2,50,1.683
ASH235,SO2,51,1.413
ASH235,SO2,52,1.001
ASH235,SO4,1,2.115
ASH235,SO4,2,1.0565
ASH235,SO4,3,1.646
ASH235,SO4,4,1.922
ASH235,SO4,5,1.665
ASH235,SO4,6,1.5195
ASH235,SO4,7,1.9
ASH235,SO4,8,1.9775
ASH235,SO4,9,1.3925
ASH235,SO4,10,1.4
ASH235,SO4,11,1.351
ASH235,SO4,12,1.44
ASH235,SO4,13,1.4695
ASH235,SO4,14,1.609
ASH235,SO4,15,1.4125
ASH235,SO4,16,1.625
ASH235,SO4,17,1.342
ASH235,SO4,18,2.1455
ASH235,SO4,19,1.3305
ASH235,SO4,20,1.312
ASH235,SO4,21,0.896
ASH235,SO4,22,1.0445
ASH235,SO4,23,0.8075
ASH235,SO4,24,2.953
ASH235,SO4,25,2.026
ASH235,SO4,26,2.2985
ASH235,SO4,27,1.8325
ASH235,SO4,28,1.0025
ASH235,SO4,29,2.1075
ASH235,SO4,30,1.093
ASH235,SO4,31,1.671
ASH235,SO4,32,1.313
ASH235,SO4,33,0.809
ASH235,SO4,34,1.323
ASH235,SO4,35,2.052
ASH235,SO4,36,1.743
ASH235,SO4,37,1.42
ASH235,SO4,38,2.08
ASH235,SO4,39,2.357
ASH235,SO4,40,1.066
ASH235,SO4,41,1.368
ASH235,SO4,42,0.975
ASH235,SO4,43,2.248
ASH235,SO4,44,0.99
ASH235,SO4,45,0.624
ASH235,SO4,46,1.078
ASH235,SO4,47,1.366
ASH235,SO4,48,1.086
ASH235,SO4,49,0.877
ASH235,SO4,50,1.248
ASH235,SO4,51,0.966
ASH235,SO4,52,0.635
ASH235,Sodium,1,0.2015
ASH235,Sodium,2,0.1875
ASH235,Sodium,3,0.1545
ASH235,Sodium,4,0.107
ASH235,Sodium,5,0.154
ASH235,Sodium,6,0.189
ASH235,Sodium,7,0.1735
ASH235,Sodium,8,0.1815
ASH235,Sodium,9,0.211
ASH235,Sodium,10,0.292
ASH235,Sodium,11,0.2055
ASH235,Sodium,12,0.0855
ASH235,Sodium,13,0.1
ASH235,Sodium,14,0.2075
ASH235,Sodium,15,0.102
ASH235,Sodium,16,0.125
ASH235,Sodium,17,0.078
ASH235,Sodium,18,0.0855
ASH235,Sodium,19,0.0675
ASH235,Sodium,20,0.098
ASH235,Sodium,21,0.069
ASH235,Sodium,22,0.039
ASH235,Sodium,23,0.027
ASH235,Sodium,24,0.069
ASH235,Sodium,25,0.0835
ASH235,Sodium,26,0.029
ASH235,Sodium,27,0.0245
ASH235,Sodium,28,0.0375
ASH235,Sodium,29,0.017
ASH235,Sodium,30,0.055
ASH235,Sodium,31,0.019
ASH235,Sodium,32,0.039
ASH235,Sodium,33,0.043
ASH235,Sodium,34,0.028
ASH235,Sodium,35,0.035
ASH235,Sodium,36,0.033
ASH235,Sodium,37,0.107
ASH235,Sodium,38,0.014
ASH235,Sodium,39,0.035
ASH235,Sodium,40,0.013
ASH235,Sodium,41,0.028
ASH235,Sodium,42,0.027
ASH235,Sodium,43,0.049
ASH235,Sodium,44,0.04
ASH235,Sodium,45,0.024
ASH235,Sodium,46,0.013
ASH235,Sodium,47,0.042
ASH235,Sodium,48,0.072
ASH235,Sodium,49,0.116
ASH235,Sodium,50,0.167
ASH235,Sodium,51,0.112
ASH235,Sodium,52,0.049
ASH235,TNO3,1,1.2835
ASH235,TNO3,2,0.7045
ASH235,TNO3,3,1.133
ASH235,TNO3,4,1.2295
ASH235,TNO3,5,1.03
ASH235,TNO3,6,0.7925
ASH235,TNO3,7,1.4125
ASH235,TNO3,8,1.1415
ASH235,TNO3,9,0.546
ASH235,TNO3,10,0.7145
ASH235,TNO3,11,0.7665
ASH235,TNO3,12,0.6325
ASH235,TNO3,13,0.752
ASH235,TNO3,14,0.525
ASH235,TNO3,15,0.5695
ASH235,TNO3,16,0.545
ASH235,TNO3,17,0.4525
ASH235,TNO3,18,0.9715
ASH235,TNO3,19,0.7735
ASH235,TNO3,20,0.528
ASH235,TNO3,21,0.439
ASH235,TNO3,22,0.4345
ASH235,TNO3,23,0.3365
ASH235,TNO3,24,0.7845
ASH235,TNO3,25,0.6935
ASH235,TNO3,26,0.483
ASH235,TNO3,27,0.469
ASH235,TNO3,28,0.3745
ASH235,TNO3,29,0.594
ASH235,TNO3,30,0.3475
ASH235,TNO3,31,0.4
ASH235,TNO3,32,0.317
ASH235,TNO3,33,0.31
ASH235,TNO3,34,0.518
ASH235,TNO3,35,0.435
ASH235,TNO3,36,0.71
ASH235,TNO3,37,0.458
ASH235,TNO3,38,0.695
ASH235,TNO3,39,0.768
ASH235,TNO3,40,0.342
ASH235,TNO3,41,0.737
ASH235,TNO3,42,0.471
ASH235,TNO3,43,1.191
ASH235,TNO3,44,0.307
ASH235,TNO3,45,0.302
ASH235,TNO3,46,0.484
ASH235,TNO3,47,0.647
ASH235,TNO3,48,0.636
ASH235,TNO3,49,0.933
ASH235,TNO3,50,0.513
ASH235,TNO3,51,0.809
ASH235,TNO3,52,0.245
BAS601,CA,1,0.1328
BAS601,CA,2,0.134
BAS601,CA,3,0.0967
BAS601,CA,4,0.0925
BAS601,CA,5,0.0899
BAS601,CA,6,0.1108
BAS601,CA,7,0.0749
BAS601,CA,8,0.0808
BAS601,CA,9,0.1068
BAS601,CA,10,0.0984
BAS601,CA,11,0.1302
BAS601,CA,12,0.1102
BAS601,CA,13,0.1375
BAS601,CA,14,0.1397
BAS601,CA,15,0.1786
BAS601,CA,16,0.1532
BAS601,CA,17,0.1661
BAS601,CA,18,0.1725
BAS601,CA,19,0.1405
BAS601,CA,20,0.1285
BAS601,CA,21,0.0936
BAS601,CA,22,0.1352
BAS601,CA,23,0.1609
BAS601,CA,24,0.1574
BAS601,CA,25,0.1451
BAS601,CA,26,0.1455
BAS601,CA,27,0.1616
BAS601,CA,28,0.193
BAS601,CA,29,0.2232
BAS601,CA,30,0.2028
BAS601,CA,31,0.1975
BAS601,CA,32,0.1965
BAS601,CA,33,0.2402
BAS601,CA,34,0.2337
BAS601,CA,35,0.2589
BAS601,CA,36,0.2528
BAS601,CA,37,0.2096
BAS601,CA,38,0.1946
BAS601,CA,39,0.2072
BAS601,CA,40,0.1883
BAS601,CA,41,0.2177
BAS601,CA,42,0.2161
BAS601,CA,43,0.1414
BAS601,CA,44,0.1101
BAS601,CA,45,0.1289
BAS601,CA,46,0.1144
BAS601,CA,47,0.1049
BAS601,CA,48,0.1217
BAS601,CA,49,0.1496
BAS601,CA,50,0.137
BAS601,CA,51,0.1236
BAS601,CA,52,0.0943
BAS601,CA,53,0.14
BAS601,HNO3,1,0.135
BAS601,HNO3,2,0.1426
BAS601,HNO3,3,0.1439
BAS601,HNO3,4,0.1465
BAS601,HNO3,5,0.1366
BAS601,HNO3,6,0.1682
BAS601,HNO3,7,0.1713
BAS601,HNO3,8,0.1831
BAS601,HNO3,9,0.211
BAS601,HNO3,10,0.2315
BAS601,HNO3,11,0.3282
BAS601,HNO3,12,0.3497
BAS601,HNO3,13,0.3522
BAS601,HNO3,14,0.3736
BAS601,HNO3,15,0.3336
BAS601,HNO3,16,0.3475
BAS601,HNO3,17,0.3676
BAS601,HNO3,18,0.4565
BAS601,HNO3,19,0.4245
BAS601,HNO3,20,0.4376
BAS601,HNO3,21,0.4333
BAS601,HNO3,22,0.5018
BAS601,HNO3,23,0.4361
BAS601,HNO3,24,0.3908
BAS601,HNO3,25,0.3816
BAS601,HNO3,26,0.4416
BAS601,HNO3,27,0.556
BAS601,HNO3,28,0.5778
BAS601,HNO3,29,0.5907
BAS601,HNO3,30,0.6003
