"Seg_ID","SITE_ID","Start_Date","End_Date","Num_Years","fft_CA_Period","fft_CA_Power","fft_CA_Threshold","fft_CA_Status","fft_HNO3_Period","fft_HNO3_Power","fft_HNO3_Threshold","fft_HNO3_Status","fft_K_Period","fft_K_Power","fft_K_Threshold","fft_K_Status","fft_MG_Period","fft_MG_Power","fft_MG_Threshold","fft_MG_Status","fft_NH4_Period","fft_NH4_Power","fft_NH4_Threshold","fft_NH4_Status","fft_NO3_Period","fft_NO3_Power","fft_NO3_Threshold","fft_NO3_Status","fft_SO2_Period","fft_SO2_Power","fft_SO2_Threshold","fft_SO2_Status","fft_SO4_Period","fft_SO4_Power","fft_SO4_Threshold","fft_SO4_Status","fft_Sodium_Period","fft_Sodium_Power","fft_Sodium_Threshold","fft_Sodium_Status","fft_TNO3_Period","fft_TNO3_Power","fft_TNO3_Threshold","fft_TNO3_Status"
61,"DCP114","2000-01-04","2005-01-04",5,22.5,0.680838,0.339758,"[PASS]",54,11.731725,1.417083,"[PASS]",54,0.326408,0.044544,"[PASS]",54,0.172458,0.070967,"[PASS]",54,2.285761,0.673009,"[PASS]",54,69.585735,3.858991,"[PASS]",54,15.468291,1.143658,"[PASS]",54,6.616117,0.550637,"[PASS]",54,25.15359,2.201993,"[PASS]",54,1.366523,0.29859,"[PASS]"
62,"DEN417","2017-07-04","2022-07-04",5,54,31.153986,4.265871,"[PASS]",54,1897.298211,304.484375,"[PASS]",NA,NA,NA,"FAIL BOXCOX",NA,NA,NA,"FAIL BOXCOX",54,55.593192,5.349353,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,72.90064,4.751138,"[PASS]",54,9.382693,1.320832,"[PASS]",54,134.207294,13.460854,"[PASS]",54,299.450364,51.614013,"[PASS]"
63,"DEN417","2012-01-01","2017-01-01",5,54,32.273506,2.197341,"[PASS]",54,350.783908,61.18977,"[PASS]",NA,NA,NA,"FAIL BOXCOX",NA,NA,NA,"FAIL BOXCOX",54,12.57951,1.32493,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,40.72659,3.139892,"[PASS]",54,11.361665,1.673601,"[PASS]",54,106.855622,9.717463,"[PASS]",54,192.077922,22.986073,"[PASS]"
64,"DEN417","2007-01-01","2012-01-01",5,54,47.117527,7.283302,"[PASS]",NA,NA,NA,"FAIL BOXCOX",NA,NA,NA,"FAIL BOXCOX",NA,NA,NA,"FAIL BOXCOX",54,23.852611,2.544701,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,80.381382,4.603894,"[PASS]",54,18.831584,2.172322,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,101.435985,12.451012,"[PASS]"
65,"DEN417","2002-01-01","2007-01-01",5,54,74.688969,9.034438,"[PASS]",NA,NA,NA,"FAIL BOXCOX",NA,NA,NA,"FAIL BOXCOX",NA,NA,NA,"FAIL BOXCOX",54,70.924604,6.248686,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,50.194331,3.76679,"[PASS]",54,19.262556,2.137455,"[PASS]",54,64.995339,5.613366,"[PASS]",54,68.05777,14.595879,"[PASS]"
66,"DEV412","2001-03-13","2006-03-13",5,54,9.170155,1.094758,"[PASS]",54,14.125821,1.370766,"[PASS]",54,7.78042,0.50619,"[PASS]",54,10.165741,0.99603,"[PASS]",54,10.757077,0.545632,"[PASS]",54,6.730666,0.699127,"[PASS]",54,34.401577,1.503363,"[PASS]",54,21.39868,1.190567,"[PASS]",54,5.336716,0.991912,"[PASS]",54,18.523484,1.666684,"[PASS]"
67,"DIN431","2017-07-11","2022-07-11",5,54,5.45232,0.738414,"[PASS]",54,16.946968,1.093102,"[PASS]",54,43.925222,4.495421,"[PASS]",54,1.195473,0.123445,"[PASS]",27,86.549469,13.460486,"[PASS]",54,122.354013,8.628828,"[PASS]",27,4.529577,0.618812,"[PASS]",54,1.285415,0.33387,"[PASS]",54,3.674979,1.303026,"[PASS]",27,13.918519,1.464944,"[PASS]"
68,"EGB181","2011-03-01","2016-03-01",5,54,2.317029,0.533677,"[PASS]",54,22.261306,1.767965,"[PASS]",54,1.426127,0.224168,"[PASS]",54,0.558492,0.202368,"[PASS]",54,7.23395,1.021364,"[PASS]",54,65.593854,3.441273,"[PASS]",54,14.893788,1.280449,"[PASS]",6.59,0.652208,0.723927,"FAIL (Low SNR)",54,297.382193,14.527799,"[PASS]",54,12.618219,1.50433,"[PASS]"
69,"EGB181","2001-07-24","2006-07-24",5,54,10.526468,1.719777,"[PASS]",54,26.687616,2.089505,"[PASS]",54,0.373452,0.055626,"[PASS]",54,0.721096,0.101943,"[PASS]",16.88,1.11289,1.238231,"FAIL (Low SNR)",54,45.542793,3.487179,"[PASS]",54,16.380878,2.117212,"[PASS]",54,3.254202,0.769233,"[PASS]",54,113.510801,6.440369,"[PASS]",54,6.062948,1.738607,"[PASS]"
70,"ESP127","2018-06-26","2023-06-26",5,27,1.818853,0.813254,"[PASS]",54,5.480927,0.715825,"[PASS]",54,84.37107,5.825084,"[PASS]",54,2.652544,0.801625,"[PASS]",27,1.695726,0.763542,"[PASS]",54,80.580584,4.968641,"[PASS]",54,22.431896,1.415836,"[PASS]",54,0.908691,0.337371,"[PASS]",54,7.124516,3.757781,"[PASS]",54,17.6158,1.056398,"[PASS]"
71,"ESP127","2010-01-04","2015-01-04",5,27,1.765216,0.653051,"[PASS]",54,5.684404,0.589376,"[PASS]",54,32.080859,2.413052,"[PASS]",27,1.338869,0.36867,"[PASS]",27,1.467007,0.532404,"[PASS]",54,98.939091,5.031748,"[PASS]",54,36.287719,1.950494,"[PASS]",54,3.655683,0.729141,"[PASS]",54,10.676476,3.08865,"[PASS]",54,14.444525,0.8045,"[PASS]"
72,"ESP127","2005-01-04","2010-01-04",5,54,0.682586,0.591194,"[PASS]",54,8.631825,0.633666,"[PASS]",54,89.005052,8.265545,"[PASS]",54,2.464097,0.9273,"[PASS]",54,5.034884,0.670755,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,42.047237,2.368979,"[PASS]",54,3.510891,0.277559,"[PASS]",54,20.854293,4.62922,"[PASS]",54,16.657487,0.885097,"[PASS]"
73,"ESP127","2000-01-04","2005-01-04",5,22.5,1.332104,0.614413,"[PASS]",54,5.431437,0.432124,"[PASS]",NA,NA,NA,"FAIL BOXCOX",27,3.089915,1.04722,"[PASS]",54,6.546972,0.790163,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,44.004756,2.166274,"[PASS]",54,8.297044,0.580011,"[PASS]",54,7.395924,2.938832,"[PASS]",54,11.357052,0.581019,"[PASS]"
74,"FOR605","2013-11-05","2018-11-05",5,54,24.739729,1.56005,"[PASS]",54,12.334346,1.143599,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,14.957602,0.869839,"[PASS]",54,1.091891,0.595229,"[PASS]",30,10.022755,4.647717,"[PASS]",54,11.22167,1.430058,"[PASS]",54,1.649916,0.351698,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,2.811109,0.747527,"[PASS]"
75,"GAS153","2015-07-18","2020-07-18",5,54,1.643844,0.750613,"[PASS]",90,0.612594,0.436149,"[PASS]",54,92.564523,14.903774,"[PASS]",54,4.067395,1.30565,"[PASS]",14.21,0.256393,0.198608,"[PASS]",54,9.987936,1.141359,"[PASS]",54,14.703345,1.347457,"[PASS]",54,1.706838,0.398624,"[PASS]",16.88,3.357312,2.607578,"[PASS]",54,1.582947,0.359302,"[PASS]"
76,"GAS153","2010-07-18","2015-07-18",5,27,4.071634,1.155109,"[PASS]",67.5,0.905957,0.433792,"[PASS]",54,73.997098,15.062241,"[PASS]",27,2.388647,0.493085,"[PASS]",27,0.665921,0.459614,"[PASS]",54,12.863225,1.21023,"[PASS]",54,10.767112,1.135495,"[PASS]",54,3.220194,0.412734,"[PASS]",54,4.180792,2.633339,"[PASS]",54,2.798675,0.386025,"[PASS]"
77,"GAS153","2005-07-18","2010-07-18",5,54,7.744402,2.275315,"[PASS]",90,1.383317,0.760157,"[PASS]",54,24.998492,4.065069,"[PASS]",54,1.908884,0.363993,"[PASS]",54,7.691683,0.797389,"[PASS]",54,21.345358,1.837481,"[PASS]",54,15.106146,2.628242,"[PASS]",54,4.94417,0.335099,"[PASS]",90,4.018256,2.189288,"[PASS]",54,3.575799,0.569094,"[PASS]"
78,"GAS153","2000-07-18","2005-07-18",5,27,1.314996,0.735706,"[PASS]",54,1.7565,0.799504,"[PASS]",54,0.079109,0.017686,"[PASS]",54,3.750257,1.060133,"[PASS]",54,3.333661,0.615495,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,52.627926,3.958873,"[PASS]",54,4.588452,0.380978,"[PASS]",135,5.306212,3.010715,"[PASS]",54,4.841659,0.571882,"[PASS]"
79,"GLR468","2004-01-13","2009-01-13",5,54,115.898317,6.954305,"[PASS]",54,0.965994,0.283517,"[PASS]",54,40.435322,3.305519,"[PASS]",NA,NA,NA,"FAIL BOXCOX",12.27,2.259924,1.090636,"[PASS]",54,81.537703,9.833587,"[PASS]",54,11.192844,2.128658,"[PASS]",54,1.821866,0.775764,"[PASS]",54,17.719541,1.800831,"[PASS]",54,5.41252,1.809991,"[PASS]"
80,"GRB411","2012-05-01","2017-05-01",5,54,23.232928,1.424022,"[PASS]",54,38.352259,1.787436,"[PASS]",54,20.980047,1.073743,"[PASS]",54,10.962332,0.634072,"[PASS]",54,6.954915,0.377425,"[PASS]",54,8.592818,0.634592,"[PASS]",90,2.841972,1.013742,"[PASS]",54,11.913777,0.675061,"[PASS]",54,61.275922,4.844554,"[PASS]",54,20.393063,0.891657,"[PASS]"
81,"GRC474","2010-01-26","2015-01-26",5,54,9.309951,0.65287,"[PASS]",54,8.820892,0.761589,"[PASS]",54,16.954207,0.936336,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,3.387212,0.20476,"[PASS]",54,4.7862,0.467954,"[PASS]",135,1.305147,0.584787,"[PASS]",54,10.79212,0.611069,"[PASS]",54,15.288014,1.072285,"[PASS]",54,6.042462,0.452083,"[PASS]"
82,"GRC474","2003-07-29","2008-07-29",5,54,6.958713,0.733696,"[PASS]",54,4.744845,0.455155,"[PASS]",54,8.181817,0.555289,"[PASS]",54,3.918063,0.341737,"[PASS]",54,2.939375,0.173184,"[PASS]",54,4.196124,0.777543,"[PASS]",67.5,0.579527,0.477852,"[PASS]",54,13.022204,0.686991,"[PASS]",54,14.999115,1.385834,"[PASS]",54,4.795446,0.434406,"[PASS]"
83,"GTH161","2013-05-28","2018-05-28",5,54,11.732276,0.798191,"[PASS]",54,3.999572,0.319926,"[PASS]",NA,NA,NA,"FAIL BOXCOX",NA,NA,NA,"FAIL BOXCOX",54,3.912489,0.242539,"[PASS]",54,10.77218,0.979833,"[PASS]",38.57,0.767434,0.213223,"[PASS]",54,6.408656,0.409475,"[PASS]",54,24.031774,2.311425,"[PASS]",54,4.503192,0.288059,"[PASS]"
84,"GTH161","2004-06-22","2009-06-22",5,54,43.1318,2.833982,"[PASS]",54,1.113881,0.089764,"[PASS]",NA,NA,NA,"FAIL BOXCOX",NA,NA,NA,"FAIL BOXCOX",54,3.938535,0.245003,"[PASS]",54,16.257583,1.363007,"[PASS]",135,0.48561,0.163146,"[PASS]",54,7.124309,0.422198,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,2.407823,0.164703,"[PASS]"
85,"HOX148","2019-04-14","2024-04-14",5,54,10.027505,2.637095,"[PASS]",54,5.906943,0.814891,"[PASS]",54,42.878044,5.059044,"[PASS]",54,16.315459,2.583019,"[PASS]",54,16.979997,2.398777,"[PASS]",54,116.258217,5.744059,"[PASS]",54,4.507576,0.973489,"[PASS]",4.29,0.934135,0.60921,"[PASS]",54,180.998901,14.570653,"[PASS]",54,22.742425,1.858415,"[PASS]"
86,"HOX148","2014-04-14","2019-04-14",5,54,10.432547,2.2106,"[PASS]",54,2.99903,0.602181,"[PASS]",54,8.016853,1.208255,"[PASS]",54,22.086375,2.784307,"[PASS]",54,10.142873,1.510621,"[PASS]",54,117.610215,5.70326,"[PASS]",54,10.991899,1.066267,"[PASS]",12.27,0.771907,0.603026,"[PASS]",54,197.049848,13.793506,"[PASS]",54,18.766711,1.54907,"[PASS]"
87,"HOX148","2009-04-14","2014-04-14",5,54,11.504474,2.050011,"[PASS]",54,3.638467,0.952148,"[PASS]",54,34.703452,7.851172,"[PASS]",54,19.86831,2.676915,"[PASS]",54,2.606216,1.027586,"[PASS]",54,103.485959,5.635756,"[PASS]",54,5.445807,1.179981,"[PASS]",5.87,1.206063,0.88471,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,15.270093,1.684056,"[PASS]"
88,"HOX148","2000-10-31","2005-10-31",5,54,4.48809,1.197608,"[PASS]",54,2.299883,1.132723,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,2.737792,0.478568,"[PASS]",5.29,1.377254,1.1959,"[PASS]",54,82.47285,4.703343,"[PASS]",54,11.188665,1.718666,"[PASS]",54,3.760761,0.82556,"[PASS]",54,21.985509,2.23469,"[PASS]",54,9.800252,1.283577,"[PASS]"
89,"HWF187","2014-11-04","2019-11-04",5,54,4.640821,0.689323,"[PASS]",54,2.899825,0.634473,"[PASS]",54,3.022295,0.252248,"[PASS]",NA,NA,NA,"FAIL BOXCOX",27,1.799418,0.906767,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,31.894397,2.322646,"[PASS]",27,1.308132,0.726312,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,27.838716,2.224868,"[PASS]"
90,"HWF187","2007-05-28","2012-05-28",5,54,15.153042,2.063016,"[PASS]",54,8.309964,1.345849,"[PASS]",54,49.151485,3.875414,"[PASS]",NA,NA,NA,"FAIL BOXCOX",27,1.591503,1.032938,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,37.587009,2.738473,"[PASS]",54,1.968994,0.939138,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,17.17484,1.450085,"[PASS]"
91,"HWF187","2002-05-28","2007-05-28",5,54,1.682762,0.579969,"[PASS]",54,3.748243,1.000354,"[PASS]",54,3.343517,0.316515,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,3.952557,1.036043,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,45.364845,2.998213,"[PASS]",54,5.830679,1.117646,"[PASS]",54,87.477553,5.932091,"[PASS]",54,11.446089,1.181803,"[PASS]"
92,"IRL141","2008-03-11","2013-03-11",5,16.88,1.013822,0.377364,"[PASS]",54,3.820875,1.577164,"[PASS]",7.71,0.60389,0.24639,"[PASS]",27,2.386505,0.665574,"[PASS]",54,0.567455,0.368543,"[PASS]",54,3.380199,0.520285,"[PASS]",135,2.351709,0.752562,"[PASS]",27,1.052973,0.328799,"[PASS]",27,5.180413,1.330085,"[PASS]",54,4.249171,0.731398,"[PASS]"
93,"JOT403","2013-09-10","2018-09-10",5,54,18.016893,1.503399,"[PASS]",54,17.440651,1.14948,"[PASS]",54,53.941751,2.868396,"[PASS]",54,6.432162,0.354171,"[PASS]",54,5.016274,0.252202,"[PASS]",54,13.580912,1.074572,"[PASS]",54,32.309919,2.54073,"[PASS]",54,29.172536,1.269699,"[PASS]",54,11.451883,0.757923,"[PASS]",54,28.90385,1.62992,"[PASS]"
94,"JOT403","2005-08-22","2010-08-22",5,54,12.545114,0.964294,"[PASS]",54,29.850208,1.893189,"[PASS]",54,32.744532,1.804437,"[PASS]",54,14.559162,0.895466,"[PASS]",54,3.954059,0.327459,"[PASS]",54,7.587027,1.481368,"[PASS]",54,35.321353,2.215455,"[PASS]",54,29.147642,1.372238,"[PASS]",54,8.676622,0.704939,"[PASS]",54,35.883226,2.627778,"[PASS]"
95,"JOT403","2000-08-22","2005-08-22",5,54,17.378072,1.428909,"[PASS]",54,36.594482,2.227327,"[PASS]",54,28.010864,1.531447,"[PASS]",54,12.458935,0.79358,"[PASS]",54,5.373989,0.735723,"[PASS]",54,3.123233,1.920387,"[PASS]",54,38.239668,2.442183,"[PASS]",54,34.563198,1.73811,"[PASS]",54,8.448488,0.728765,"[PASS]",54,30.907492,2.575975,"[PASS]"
96,"KEF112","2018-10-15","2023-10-15",5,27,6.831211,1.705137,"[PASS]",54,1.511164,0.393483,"[PASS]",54,64.089794,5.348351,"[PASS]",27,4.126737,1.065202,"[PASS]",27,5.265794,1.092222,"[PASS]",54,102.72902,4.349803,"[PASS]",54,17.718762,1.675997,"[PASS]",27,0.827344,0.355116,"[PASS]",54,78.373068,8.393447,"[PASS]",54,19.940038,1.144281,"[PASS]"
97,"KEF112","2013-10-15","2018-10-15",5,27,1.796624,0.543355,"[PASS]",54,1.129001,0.40807,"[PASS]",54,138.489124,18.871657,"[PASS]",54,0.929497,0.288496,"[PASS]",27,1.407541,0.492075,"[PASS]",54,96.121535,4.244161,"[PASS]",54,25.701472,1.704205,"[PASS]",54,1.497398,0.518653,"[PASS]",54,67.324164,6.31706,"[PASS]",54,12.371047,0.814968,"[PASS]"
98,"KEF112","2007-12-25","2012-12-25",5,54,3.204999,1.096833,"[PASS]",54,4.156347,0.668848,"[PASS]",54,11.381132,2.721205,"[PASS]",54,2.800518,0.571528,"[PASS]",27,1.885698,0.470156,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,18.546318,1.612153,"[PASS]",54,2.46981,0.336546,"[PASS]",54,41.766798,3.534262,"[PASS]",54,10.370528,0.803322,"[PASS]"
99,"KNZ184","2012-02-28","2017-02-28",5,54,8.260328,1.888776,"[PASS]",54,6.893558,1.095534,"[PASS]",54,5.769229,0.871682,"[PASS]",54,0.763547,0.119701,"[PASS]",54,6.141297,1.387266,"[PASS]",54,19.829677,1.891181,"[PASS]",54,2.597393,0.561276,"[PASS]",54,3.980019,0.723718,"[PASS]",27,10.801199,4.227386,"[PASS]",54,4.628354,0.596826,"[PASS]"
100,"KNZ184","2002-03-26","2007-03-26",5,54,10.248756,1.84908,"[PASS]",54,13.53032,1.199407,"[PASS]",54,4.144544,0.459377,"[PASS]",54,0.404572,0.062373,"[PASS]",54,4.615605,1.321465,"[PASS]",54,24.177009,1.620283,"[PASS]",27,2.699013,1.04823,"[PASS]",54,9.036068,1.004104,"[PASS]",54,3.26541,1.977201,"[PASS]",54,2.571351,0.259716,"[PASS]"
101,"LAV410","2005-09-27","2010-09-27",5,54,8.753366,0.647274,"[PASS]",54,56.369221,2.664926,"[PASS]",54,32.782465,2.192234,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,13.968207,0.793039,"[PASS]",54,21.98931,2.052527,"[PASS]",54,20.098227,1.407363,"[PASS]",54,17.253221,1.020804,"[PASS]",54,30.292122,2.76238,"[PASS]",54,35.313093,1.787442,"[PASS]"
102,"LRL117","2016-11-01","2021-11-01",5,54,0.750929,0.466573,"[PASS]",54,3.444573,0.428109,"[PASS]",54,127.265584,9.049007,"[PASS]",54,1.036172,0.23409,"[PASS]",27,2.873071,0.53392,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,31.582637,1.63482,"[PASS]",27,1.338822,0.373448,"[PASS]",54,66.530773,5.671646,"[PASS]",54,21.932597,1.153727,"[PASS]"
103,"LRL117","2007-10-09","2012-10-09",5,27,2.919741,1.018104,"[PASS]",54,5.66286,0.700956,"[PASS]",54,308.809525,43.87484,"[PASS]",54,4.088781,1.328414,"[PASS]",54,3.687804,0.510213,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,14.096784,1.183204,"[PASS]",54,6.698669,0.553463,"[PASS]",54,61.065231,4.364585,"[PASS]",54,10.663268,0.761221,"[PASS]"
104,"LRL117","2000-01-04","2005-01-04",5,54,0.766977,0.266691,"[PASS]",54,4.042179,0.720892,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,0.838532,0.202541,"[PASS]",54,8.546407,0.650128,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,36.087886,2.457934,"[PASS]",54,5.9292,0.383695,"[PASS]",54,26.106321,2.672143,"[PASS]",54,9.979417,0.803517,"[PASS]"
105,"MAC426","2008-06-10","2013-06-10",5,54,3.366619,1.409334,"[PASS]",54,1.719737,0.554514,"[PASS]",54,62.627413,6.27919,"[PASS]",54,1.603663,0.358844,"[PASS]",27,2.446148,0.547126,"[PASS]",54,82.109316,4.007672,"[PASS]",54,13.799588,1.062703,"[PASS]",54,2.453635,0.328952,"[PASS]",54,20.673881,3.79284,"[PASS]",54,5.460934,0.455591,"[PASS]"
106,"MAC426","2003-06-10","2008-06-10",5,27,0.983097,0.475512,"[PASS]",54,2.566073,0.495862,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,0.359896,0.130173,"[PASS]",54,4.788616,0.637017,"[PASS]",54,91.454887,4.37726,"[PASS]",54,17.94581,1.175472,"[PASS]",54,6.834707,0.424547,"[PASS]",54,16.208148,3.963962,"[PASS]",54,4.724663,0.298489,"[PASS]"
107,"MCK131","2019-06-18","2024-06-18",5,27,1.60489,0.454164,"[PASS]",54,0.963041,0.563734,"[PASS]",54,62.516112,5.455645,"[PASS]",54,0.359725,0.092952,"[PASS]",27,3.673347,1.403835,"[PASS]",54,53.383204,3.005798,"[PASS]",54,8.270966,0.982057,"[PASS]",54,1.078552,0.405507,"[PASS]",54,19.903786,5.168198,"[PASS]",54,4.656032,0.400129,"[PASS]"
108,"MCK131","2010-08-10","2015-08-10",5,27,1.629504,0.887918,"[PASS]",54,0.668731,0.523144,"[PASS]",54,179.227608,15.041674,"[PASS]",27,0.789105,0.241819,"[PASS]",27,2.583399,0.595983,"[PASS]",54,61.361243,2.970671,"[PASS]",54,21.07603,1.334983,"[PASS]",54,4.039582,0.693879,"[PASS]",54,14.969491,2.313166,"[PASS]",54,3.767343,0.293256,"[PASS]"
109,"MCK231","2014-02-03","2019-02-03",5,27,1.436724,0.76692,"[PASS]",54,0.771419,0.569065,"[PASS]",54,405.088847,35.732086,"[PASS]",54,0.727585,0.299228,"[PASS]",24.55,1.900111,0.873908,"[PASS]",54,55.678492,3.120693,"[PASS]",54,16.639284,1.359919,"[PASS]",54,0.740268,0.413269,"[PASS]",54,17.376301,3.642535,"[PASS]",54,5.681931,0.469343,"[PASS]"
110,"MCK231","2009-02-03","2014-02-03",5,27,2.280152,1.30697,"[PASS]",54,0.713351,0.502946,"[PASS]",54,8.8836,0.999447,"[PASS]",54,1.273273,0.392609,"[PASS]",27,3.331287,0.54782,"[PASS]",54,60.718333,3.05739,"[PASS]",54,14.104646,1.07729,"[PASS]",54,7.197831,0.909695,"[PASS]",54,18.803171,2.966002,"[PASS]",54,3.289116,0.283409,"[PASS]"
111,"MCK231","2000-10-03","2005-10-03",5,30,2.110708,1.282377,"[PASS]",27,1.072756,0.71915,"[PASS]",54,35.442014,4.015063,"[PASS]",54,4.693705,1.918442,"[PASS]",54,5.685019,0.775065,"[PASS]",54,68.814406,3.589588,"[PASS]",54,25.148737,1.93858,"[PASS]",54,10.038553,0.671406,"[PASS]",54,16.713844,4.808956,"[PASS]",54,3.856697,0.381217,"[PASS]"
112,"MEV405","2010-11-16","2015-11-16",5,54,30.800736,2.59716,"[PASS]",54,4.10968,0.650498,"[PASS]",54,42.258192,2.569484,"[PASS]",54,17.266388,1.233659,"[PASS]",54,2.000804,0.135045,"[PASS]",54,7.532521,1.190764,"[PASS]",54,1.091853,0.562904,"[PASS]",54,7.699511,0.494933,"[PASS]",54,26.323311,2.555853,"[PASS]",54,1.606155,0.4535,"[PASS]"
113,"MEV405","2004-05-18","2009-05-18",5,54,21.367321,2.25618,"[PASS]",54,4.562143,0.690783,"[PASS]",54,24.151715,1.748765,"[PASS]",54,12.166798,1.016332,"[PASS]",54,1.420565,0.103155,"[PASS]",54,4.348251,1.116109,"[PASS]",54,6.434687,1.254664,"[PASS]",54,6.131755,0.430465,"[PASS]",54,22.344978,3.282348,"[PASS]",54,1.981091,0.462205,"[PASS]"
114,"MKG113","2015-01-04","2020-01-04",5,54,0.901956,0.430829,"[PASS]",54,1.810928,0.381451,"[PASS]",54,86.364267,10.998028,"[PASS]",54,0.3987,0.142508,"[PASS]",54,5.892685,1.147738,"[PASS]",54,110.394691,5.163706,"[PASS]",54,20.787783,1.229068,"[PASS]",27,0.790362,0.358769,"[PASS]",54,191.091479,12.128994,"[PASS]",54,10.996015,0.778409,"[PASS]"
115,"MKG113","2010-01-04","2015-01-04",5,27,0.650739,0.403033,"[PASS]",54,2.70634,0.514547,"[PASS]",54,65.16113,7.414035,"[PASS]",27,0.471261,0.265652,"[PASS]",27,4.254244,0.568275,"[PASS]",54,114.153829,4.586581,"[PASS]",54,20.489408,1.319568,"[PASS]",27,1.494189,0.283578,"[PASS]",54,169.399935,10.128765,"[PASS]",54,8.636485,0.565549,"[PASS]"
116,"MKG113","2005-01-04","2010-01-04",5,54,2.160143,0.728975,"[PASS]",14.21,1.13276,0.716316,"[PASS]",54,57.099377,5.686445,"[PASS]",54,1.405311,0.534014,"[PASS]",27,1.517431,0.647732,"[PASS]",54,114.957802,5.362557,"[PASS]",54,39.361772,2.453128,"[PASS]",54,1.892091,0.27431,"[PASS]",54,173.463423,11.65941,"[PASS]",54,7.080982,0.656666,"[PASS]"
117,"MKG113","2000-01-04","2005-01-04",5,54,0.439071,0.29599,"[PASS]",54,6.380863,0.972104,"[PASS]",54,52.639539,4.385653,"[PASS]",54,0.629264,0.354471,"[PASS]",54,1.898527,0.59003,"[PASS]",54,90.773644,4.332522,"[PASS]",54,61.294224,3.889283,"[PASS]",54,5.255375,0.460456,"[PASS]",54,106.148994,6.640506,"[PASS]",54,5.128956,0.569195,"[PASS]"
118,"OLY421","2000-01-04","2005-01-04",5,54,11.481432,1.255289,"[PASS]",54,7.447716,1.294105,"[PASS]",54,32.209719,6.963479,"[PASS]",54,9.949829,1.071827,"[PASS]",12.86,2.048257,1.198759,"[PASS]",54,1.013599,0.586262,"[PASS]",54,4.643274,0.774762,"[PASS]",54,7.748363,0.634131,"[PASS]",54,6.367922,0.908391,"[PASS]",12.86,0.928699,0.528101,"[PASS]"
119,"OXF122","2016-02-08","2021-02-08",5,54,1.682039,0.664379,"[PASS]",54,7.253834,0.673527,"[PASS]",54,57.261402,5.054082,"[PASS]",54,0.569609,0.107335,"[PASS]",54,9.897758,1.098668,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,4.920144,0.722458,"[PASS]",4.22,1.251816,0.419683,"[PASS]",54,140.302692,15.258205,"[PASS]",54,6.673842,0.430174,"[PASS]"
120,"OXF122","2011-02-08","2016-02-08",5,54,1.389538,0.494825,"[PASS]",54,11.97309,0.89002,"[PASS]",54,100.074587,10.658407,"[PASS]",54,1.127156,0.190151,"[PASS]",27,3.352033,0.671345,"[PASS]",54,74.955592,3.294506,"[PASS]",54,19.570035,1.673835,"[PASS]",54,2.764794,0.508671,"[PASS]",54,80.034472,7.209216,"[PASS]",54,4.328706,0.351758,"[PASS]"
121,"OXF122","2005-01-04","2010-01-04",5,54,4.034978,1.060093,"[PASS]",54,8.140313,1.112431,"[PASS]",54,199.689136,21.733541,"[PASS]",54,6.933311,0.987426,"[PASS]",24.55,1.737499,0.839572,"[PASS]",54,76.533892,3.795592,"[PASS]",54,30.099996,2.111628,"[PASS]",54,1.279157,0.160485,"[PASS]",54,161.257003,12.939497,"[PASS]",54,3.931088,0.38506,"[PASS]"
122,"OXF122","2000-01-04","2005-01-04",5,22.5,0.695813,0.394966,"[PASS]",54,15.879096,1.701906,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,0.771532,0.175351,"[PASS]",27,2.61328,0.792317,"[PASS]",54,71.08168,3.634738,"[PASS]",54,30.632444,2.291077,"[PASS]",54,7.188164,0.639381,"[PASS]",54,27.983308,2.89117,"[PASS]",54,1.822439,0.285421,"[PASS]"
